ISIN,Status,conId,Symbol,LocalSymbol,SecurityType,PrimaryExchange,Exchange,Currency,LongName,FirstHistoricalDate,ContractMatches,Error
FR0013357621,NO_HEAD_TIMESTAMP,331862803,WAVE,WAVE,STK,SBF,SMART,EUR,WAVESTONE,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013374667,NO_HEAD_TIMESTAMP,343112636,ALKKO,ALKKO,STK,SBF,SMART,EUR,KKO INTERNATIONAL SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013379484,NO_HEAD_TIMESTAMP,340042790,S30,S30,STK,SBF,SMART,EUR,SOLUTIONS 30 SE,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013384369,NO_HEAD_TIMESTAMP,347409787,ALBKK,ALBKK,STK,SBF,SMART,EUR,BAIKOWSKI SAS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013399359,NO_HEAD_TIMESTAMP,435904206,ALNRG,ALNRG,STK,SBF,SMART,EUR,ENERGISME SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013416716,NO_HEAD_TIMESTAMP,368504689,GOLD,GOLD,STK,SBF,SMART,EUR,AMUNDI PHYSICAL GOLD ETC,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013426004,NO_HEAD_TIMESTAMP,371715242,CLA,ALCLA,STK,SBF,SMART,EUR,CLARANOVA SE,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013447729,NO_HEAD_TIMESTAMP,386364945,VRLA,VRLA,STK,SBF,SMART,EUR,VERALLIA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013451044,NO_HEAD_TIMESTAMP,387868559,ALHGR,ALHGR,STK,SBF,SMART,EUR,HOFFMANN GREEN CEMENT TECHNO,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013455482,NO_HEAD_TIMESTAMP,452184670,ATLD,ATLD,STK,SBF,SMART,EUR,ATLAND,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013467479,OK,394959368,CSTM,CSTM,STK,NYSE,SMART,USD,CONSTELLIUM SE,2013-05-23,2,
FR0013470168,NO_HEAD_TIMESTAMP,397999666,ALIMP,ALIMP,STK,SBF,SMART,EUR,IMPLANET,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013481835,NO_HEAD_TIMESTAMP,404117898,ALKLH,ALKLH,STK,SBF,SMART,EUR,KLEA HOLDING,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013482791,NO_HEAD_TIMESTAMP,407391764,NACON,NACON,STK,SBF,SMART,EUR,NACON SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013506730,NO_HEAD_TIMESTAMP,416465866,VK,VK,STK,SBF,SMART,EUR,VALLOUREC SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013530102,NO_HEAD_TIMESTAMP,439800212,ALVG,2AW1,STK,GETTEX,SMART,EUR,VEOM GROUP,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0013534617,NO_HEAD_TIMESTAMP,449340561,ALECO,ALECO,STK,SBF,SMART,EUR,ECOMIAM SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014000MR3,NO_HEAD_TIMESTAMP,455926540,ERF,ERF,STK,SBF,SMART,EUR,EUROFINS SCIENTIFIC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014000P11,NO_HEAD_TIMESTAMP,459438285,ALWF,ALWF,STK,SBF,SMART,EUR,WINFARM SAS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014003711,NO_HEAD_TIMESTAMP,492994529,ALBIZ,ALBIZ,STK,SBF,SMART,EUR,OBIZ SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014003AQ4,NO_HEAD_TIMESTAMP,485948958,EXPL,EXPL,STK,SBF,SMART,EUR,EXPLOSIFS PROD. CHI,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014003J32,NO_HEAD_TIMESTAMP,496381356,ALNMR,ALNMR,STK,SBF,SMART,EUR,NAM R SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014003T71,NO_HEAD_TIMESTAMP,497004328,ALODC,ALODC,STK,SBF,SMART,EUR,OMER-DECUGIS & CIE SACA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014003TT8,NO_HEAD_TIMESTAMP,500760943,DSY,DSY,STK,SBF,SMART,EUR,DASSAULT SYSTEMES SE,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014003U94,NO_HEAD_TIMESTAMP,497881659,ARAMI,ARAMI,STK,SBF,SMART,EUR,ARAMIS GROUP SAS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014003VY4,NO_HEAD_TIMESTAMP,498969646,HDF,HDF,STK,SBF,SMART,EUR,HYDROGENE DE FRANCE SACA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014003XT0,NO_HEAD_TIMESTAMP,500249848,ALNFL,ALNFL,STK,SBF,SMART,EUR,NFL BIOSCIENCES SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014004362,NO_HEAD_TIMESTAMP,517788204,ALESE,ALESE,STK,SBF,SMART,EUR,ENTECH SACA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR00140048X2,NO_HEAD_TIMESTAMP,502388076,ALIKO,ALIKO,STK,SBF,SMART,EUR,IKONISYS SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014004974,NO_HEAD_TIMESTAMP,501768510,ALENO,ALENO,STK,SBF,SMART,EUR,ENOGIA SAS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014004EC4,NO_HEAD_TIMESTAMP,501276768,ALPM,ALPM,STK,SBF,SMART,EUR,PRECIA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014004L86,NO_HEAD_TIMESTAMP,512412072,AM,AM,STK,SBF,SMART,EUR,DASSAULT AVIATION SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014004QR6,NO_HEAD_TIMESTAMP,506958561,ALCYB,ALIBR,STK,SBF,SMART,EUR,CALIBRE,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014005AC9,NO_HEAD_TIMESTAMP,517593302,ALAFY,ALAFY,STK,SBF,SMART,EUR,AFYREN SAS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014005AL0,NO_HEAD_TIMESTAMP,516559133,ANTIN,ANTIN,STK,SBF,SMART,EUR,ANTIN INFRASTRUCTURE PARTNER,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014005H99,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
FR0014005HJ9,NO_HEAD_TIMESTAMP,521525007,OVH,OVH,STK,SBF,SMART,EUR,OVH GROUPE SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014005SB3,NO_HEAD_TIMESTAMP,524459676,ALFOR,ALFOR,STK,SBF,SMART,EUR,FORSEE POWER SACA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014005WE9,NO_HEAD_TIMESTAMP,525740485,MLAA,MLAA,STK,SBF,SMART,EUR,L AGENCE AUTOMOBILIERE SACA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014005ZM5,NO_HEAD_TIMESTAMP,529870190,ALGRO,ALGRO,STK,SBF,SMART,EUR,GROLLEAU SACA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014007LQ2,NO_HEAD_TIMESTAMP,546845031,ALHUN,ALHUN,STK,SBF,SMART,EUR,HUNYVERS SACA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014007LW0,NO_HEAD_TIMESTAMP,536520617,ALCBI,ALCBI,STK,SBF,SMART,EUR,CRYPTO BLOCKCHAIN INDUSTRIES,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014007ND6,NO_HEAD_TIMESTAMP,544120188,ALHAF,ALHAF,STK,SBF,SMART,EUR,HAFFNER ENERGY SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014007ZB4,NO_HEAD_TIMESTAMP,544763048,AELIS,AELIS,STK,SBF,SMART,EUR,AELIS FARMA SAS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014008VX5,NO_HEAD_TIMESTAMP,560332064,EAPI,EAPI,STK,SBF,SMART,EUR,EUROAPI SASU,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014009YQ1,NO_HEAD_TIMESTAMP,563540957,LHYFE,LHYFE,STK,SBF,SMART,EUR,LHYFE SAS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400A3Q3,NO_HEAD_TIMESTAMP,572313857,ALICA,ALICA,STK,SBF,SMART,EUR,ICAPE HOLDING SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400AEM6,NO_HEAD_TIMESTAMP,570073694,ALFUM,ALFUM,STK,SBF,SMART,EUR,FILL UP MEDIA SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400AJ60,NO_HEAD_TIMESTAMP,572313069,ALCWE,ALCWE,STK,SBF,SMART,EUR,CHARWOOD ENERGY SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400AJZ7,NO_HEAD_TIMESTAMP,566842873,ALBPK,ALBPK,STK,SBF,SMART,EUR,BROADPEAK,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400AYG6,NO_HEAD_TIMESTAMP,571594686,DEEZR,DEEZR,STK,SBF,SMART,EUR,DEEZER SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400B4H9,NO_HEAD_TIMESTAMP,586844466,VACBS,VACBS,STK,SBF,SMART,EUR,PIERRE ET VACANCES CW15,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400CFI7,NO_HEAD_TIMESTAMP,589617851,AVT,AVT,STK,SBF,SMART,EUR,AVENIR TELECOM,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400CM63,NO_HEAD_TIMESTAMP,589622896,ALOPM,ALOPM,STK,SBF,SMART,EUR,ONCODESIGN PRECISION MEDICIN,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400I939,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
FR001400J770,NO_HEAD_TIMESTAMP,641843046,AF,AF,STK,SBF,SMART,EUR,AIR FRANCE-KLM,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400SDL2,NO_HEAD_TIMESTAMP,793105122,ISRG,ISRG,STK,SBF,SMART,EUR,AMUD LBL ISR ACTIONS EMERG C,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR001400X2S4,NO_HEAD_TIMESTAMP,767901404,ATO,ATO,STK,SBF,SMART,EUR,ATOS GROUP,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014010QE1,NO_HEAD_TIMESTAMP,797288671,ALHPI,ALHPI,STK,SBF,SMART,EUR,HOPIUM SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR0014011O84,NO_HEAD_TIMESTAMP,804716071,ALALO,ALALO,STK,SBF,SMART,EUR,ACHETER-LOUER.FR,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR00140173Y6,NO_HEAD_TIMESTAMP,869747880,ALATA,ALATA,STK,SBF,SMART,EUR,ATARI SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
FR00140182K6,NO_HEAD_TIMESTAMP,878694349,WLN,WLN,STK,SBF,SMART,EUR,WORLDLINE SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GA0000121459,NO_HEAD_TIMESTAMP,1411175,EC,EC,STK,SBF,SMART,EUR,TOTALENERGIES EP GABON,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000055888,NO_HEAD_TIMESTAMP,37102382,DSCV,DSCV,STK,LSE,SMART,GBP,DISCOVERIE GROUP PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000060532,NO_HEAD_TIMESTAMP,466706633,NET,NET,STK,LSE,SMART,GBP,NETCALL PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000066554,NO_HEAD_TIMESTAMP,26652723,ASL,ASL,STK,LSE,SMART,GBP,ABERFORTH SMALLER COS-ORD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000163088,NO_HEAD_TIMESTAMP,35151740,SDY,SDY,STK,LSE,SMART,GBP,SPEEDY HIRE PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000456144,NO_HEAD_TIMESTAMP,17628566,ANTO,ANTO,STK,LSE,SMART,GBP,ANTOFAGASTA PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000600931,NO_HEAD_TIMESTAMP,37102413,BMS,BMS,STK,LSE,SMART,GBP,BRAEMAR PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000667013,NO_HEAD_TIMESTAMP,80938165,AVON,AVON,STK,LSE,SMART,GBP,AVON TECHNOLOGIES PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000811801,NO_HEAD_TIMESTAMP,12599238,BTRW,BTRW,STK,LSE,SMART,GBP,BARRATT REDROW PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000904986,NO_HEAD_TIMESTAMP,16520541,BWY,BWY,STK,LSE,SMART,GBP,BELLWAY PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0000961622,NO_HEAD_TIMESTAMP,12599244,BBY,BBY,STK,LSE,SMART,GBP,BALFOUR BEATTY PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0001351955,NO_HEAD_TIMESTAMP,90366471,CLBS,CLBS,STK,LSE,SMART,GBP,CELEBRUS TECHNOLOGIES PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0001367019,NO_HEAD_TIMESTAMP,957343,BLND,BLND,STK,LSE,SMART,GBP,BRITISH LAND CO PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0001500809,NO_HEAD_TIMESTAMP,26653172,TLW,TLW,STK,LSE,SMART,GBP,TULLOW OIL PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0001638955,NO_HEAD_TIMESTAMP,1509934,JDW,JDW,STK,LSE,SMART,GBP,WETHERSPOON (J.D.) PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0001667087,NO_HEAD_TIMESTAMP,35150728,CAM,CAM,STK,LSE,SMART,GBP,CAMELLIA PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0001771426,NO_HEAD_TIMESTAMP,129385962,ACSO,ACSO,STK,LSE,SMART,GBP,ACCESSO TECHNOLOGY GROUP PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0001826634,NO_HEAD_TIMESTAMP,35151287,DPLM,DPLM,STK,LSE,SMART,GBP,DIPLOMA PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0001859296,NO_HEAD_TIMESTAMP,26652747,VTY,VTY,STK,LSE,SMART,GBP,VISTRY GROUP PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002018363,NO_HEAD_TIMESTAMP,35150752,CKN,CKN,STK,LSE,SMART,GBP,CLARKSON PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002074580,NO_HEAD_TIMESTAMP,37099328,GNS,GNS,STK,LSE,SMART,GBP,GENUS PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002183191,NO_HEAD_TIMESTAMP,804727396,CNC,CNC,STK,LSE,SMART,GBP,CONCURRENT TECHNOLOGIES PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002259116,NO_HEAD_TIMESTAMP,85504809,GHH,GHH,STK,LSE,SMART,GBP,GOOCH & HOUSEGO PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002318888,NO_HEAD_TIMESTAMP,3185818,CWK,CWK,STK,LSE,SMART,GBP,CRANSWICK PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002341666,NO_HEAD_TIMESTAMP,80938068,PAM,PAM,STK,LSE,SMART,GBP,POTTER & MOORE PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002346053,NO_HEAD_TIMESTAMP,804727366,CRPR,CRPR,STK,LSE,SMART,GBP,CROPPER (JAMES) PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002418548,NO_HEAD_TIMESTAMP,35151323,ELM,ELM,STK,LSE,SMART,GBP,ELEMENTIS PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002634946,NO_HEAD_TIMESTAMP,908964,BA.,BA.,STK,LSE,SMART,GBP,BAE SYSTEMS PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002652740,NO_HEAD_TIMESTAMP,26652807,DLN,DLN,STK,LSE,SMART,GBP,DERWENT LONDON PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002869419,NO_HEAD_TIMESTAMP,35150697,BYG,BYG,STK,LSE,SMART,GBP,BIG YELLOW GROUP PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002875804,NO_HEAD_TIMESTAMP,908931,BATS,BATS,STK,LSE,SMART,GBP,BRITISH AMERICAN TOBACCO PLC,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0002892528,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
GB0002998192,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
GB0003081246,NO_HEAD_TIMESTAMP,442928628,ELCO,ELCO,STK,LSE,SMART,GBP,ELECO PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0003287249,NO_HEAD_TIMESTAMP,804727514,IGP,IGP,STK,LSE,SMART,GBP,INTERCEDE GROUP PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0003395000,NO_HEAD_TIMESTAMP,35151370,FSJ,FSJ,STK,LSE,SMART,GBP,JAMES FISHER & SONS PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0003718474,NO_HEAD_TIMESTAMP,35151400,GAW,GAW,STK,LSE,SMART,GBP,GAMES WORKSHOP GROUP PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0003781050,NO_HEAD_TIMESTAMP,78999714,GDWN,GDWN,STK,LSE,SMART,GBP,GOODWIN PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004052071,NO_HEAD_TIMESTAMP,15824399,HLMA,HLMA,STK,LSE,SMART,GBP,HALMA PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004082847,NO_HEAD_TIMESTAMP,909271,STAN,STAN,STK,LSE,SMART,GBP,STANDARD CHARTERED PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004126057,NO_HEAD_TIMESTAMP,804727502,EBQ,EBQ,STK,LSE,SMART,GBP,EBIQUITY PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004161021,NO_HEAD_TIMESTAMP,957694,HAS,HAS,STK,LSE,SMART,GBP,HAYS PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004270301,NO_HEAD_TIMESTAMP,37102528,HILS,HILS,STK,LSE,SMART,GBP,HILL & SMITH PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004281639,NO_HEAD_TIMESTAMP,100292956,IOM,IOM,STK,LSE,SMART,GBP,IOMART GROUP PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004300496,NO_HEAD_TIMESTAMP,79000163,PAF,PAF,STK,LSE,SMART,GBP,PAN AFRICAN RESOURCES PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004339189,NO_HEAD_TIMESTAMP,804727576,CCP,CCP,STK,LSE,SMART,GBP,CELTIC PLC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
GB0004478896,NO_HEAD_TIMESTAMP,35151455,HTG,HTG,STK,LSE,SMART,GBP,HUNTING PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
